"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"	"otu.104"	"otu.105"	"otu.106"
"sample.30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225993559137407	0.000524138781515149	0.00114196586528303	0.00233731122717563	0.00449403616214513	0.00811732949773889	0.0137735656213012	0.0219551386787201	0.0328762732732128	0.046247213823604	0.0611146262989787	0.075868472838917	0.088477759955245	0.0969311778993064	0.0997583957843345	0.0964477316326558	0.0875973915341891	0.0747389384330678	0.059904475617897	0.0451053660458547	0.0319046325577095	0.0212000008228581	0.0132334963884178	0.00776014655904793	0.00427485943220271	0.00221223036266666	0.00107546295048741	0.000491153398452125	0.000210714997878268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.31"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132376224295479	0.000318747117269025	0.000721006427949073	0.00153210525549221	0.00305840266138308	0.00573531556562324	0.0101036098773351	0.016720621425917	0.0259947026644449	0.0379641682309853	0.052085821603151	0.0671307878179387	0.0812794139536064	0.0924476717458294	0.0987797647532646	0.0991508842853063	0.093493580257304	0.0828177800786024	0.0689163033632184	0.0538737191459263	0.0395629381050223	0.0272933415612577	0.0176881119659706	0.0107686891814337	0.0061588666398951	0.00330898922805858	0.00167011547974813	0.000791870645882893	0.000352710657107137	0.00014758408078209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203437145932916	0.000475376485896711	0.00104352229509798	0.00215190137760154	0.0041686898967111	0.00758635935528762	0.0129695177152235	0.0208291159461608	0.0314249389890819	0.0445384033216467	0.0592995556663874	0.0741694108884868	0.0871474762624193	0.0961925404915545	0.0997434922457219	0.0971592915957452	0.0889079720628701	0.0764282057307026	0.0617196164423973	0.0468219360907851	0.0333681486915653	0.0223393972605501	0.0140497108148829	0.00830079931350216	0.00460711484032089	0.00240212031760683	0.00117656810227585	0.000541372234904291	0.000234008418680927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.33"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287829705832866	0.000655972590999473	0.00140440500215016	0.00282459142854747	0.00533673331530155	0.00947222400535548	0.015793741075297	0.0247385740302607	0.0364016363053522	0.0503180433289358	0.0653406090306493	0.0797075034131923	0.0913422761589765	0.0983333981747825	0.099445894965356	0.0944776904822914	0.0843195482385135	0.0706942137368628	0.0556795941527373	0.0411969295081101	0.0286345413062018	0.0186970120388699	0.0114686098736181	0.00660854644377823	0.00357731932159286	0.00181913975466383	0.000869022490699986	0.000389989184254435	0.000164410936816671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.34"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170394445341775	0.000403173107193685	0.000896157354219511	0.00187125763540892	0.00367062055791353	0.0067639750144111	0.0117090346616845	0.019041308240674	0.0290890186542067	0.0417462963474944	0.0562812103074369	0.0712796403191527	0.0848055286589228	0.0947849590745656	0.0995202098014534	0.0981611717153858	0.0909546233022836	0.0791710528048212	0.064738801584618	0.049730117581531	0.0358864840993673	0.024327581239589	0.0154925728345672	0.00926839974257729	0.00520885851693437	0.00275002702010303	0.001363917040907	0.000635470720313796	0.000278137616921679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259643944448289	0.000596191096890203	0.00128602487565022	0.00260597261200931	0.00496074518844455	0.0088711635784839	0.0149029021485809	0.0235189380025396	0.0348675280964884	0.0485602827320273	0.0635327784677557	0.0780856240670235	0.0901573041955566	0.0977884008271517	0.0996392306490287	0.0953739966081207	0.0857602805844751	0.0724434291040812	0.0574868352294147	0.0428542990996463	0.0300107595508723	0.0197431376272676	0.0122014642991551	0.00708376799668687	0.00386343223737833	0.00197942414997003	0.000952710660131624	0.000430764375501043	0.000182967995220297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.36"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153001628771787	0.0003647450319565	0.000816844353487111	0.00171848534231115	0.00339632270145734	0.00630563253989483	0.0109977783907208	0.0180192978777259	0.0277349482580115	0.0401026849295766	0.054472352965552	0.0695080996787739	0.0833203892326303	0.0938261205492637	0.09925509844004	0.0986366886185334	0.0920832710626464	0.0807568903537702	0.0665326821555995	0.0514928667269968	0.0374382641837415	0.0255706008667163	0.0164067574224627	0.0098892003495404	0.00559958948005445	0.00297856990572169	0.0014883874534817	0.000698684000892653	0.000308107444186579	0.000127638055482334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.37"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234008418680927	0.000541372234904291	0.00117656810227585	0.00240212031760683	0.00460711484032088	0.00830079931350216	0.0140497108148829	0.0223393972605501	0.0333681486915653	0.0468219360907851	0.0617196164423973	0.0764282057307026	0.08890797206287	0.0971592915957452	0.0997434922457219	0.0961925404915545	0.0871474762624193	0.0741694108884868	0.0592995556663874	0.0445384033216467	0.0314249389890818	0.0208291159461608	0.0129695177152235	0.00758635935528762	0.0041686898967111	0.00215190137760154	0.00104352229509798	0.000475376485896711	0.000203437145932916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137276589980736	0.000329721314300236	0.00074396783066681	0.00157694986573419	0.0031400619108754	0.00587374556608518	0.0103216384972581	0.0170387901205473	0.0264232027596927	0.0384936201266129	0.0526803497800308	0.067727514580705	0.0817971593771559	0.0928042574621867	0.0989131820663318	0.0990369008520466	0.0931529267740329	0.0823099925575742	0.0683227306057985	0.0532763499299738	0.0390265629889329	0.0268560874671092	0.0173612813425845	0.0105433203430652	0.00601491679591322	0.00322357991412324	0.00162294518902251	0.000767583904681889	0.000341039325795372	0.000142344161182279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.39"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196391100187205	0.000460060535696317	0.00101242941215931	0.00209300912072475	0.00406475227906069	0.0074157254122497	0.0127095388384853	0.0204626812675549	0.0309493748798158	0.0439741869343383	0.0586948976860116	0.0735968923385505	0.0866912365811459	0.0959284691950924	0.0997186580298253	0.0973782423485249	0.0893313777890788	0.0769843997888262	0.0623243874587478	0.0473990791445613	0.0338640100902465	0.0227281172002002	0.014329965025418	0.00848757051696859	0.00472256838602053	0.00246848055438294	0.00121209807117233	0.000559116623482084	0.000242283391471722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297829865968829	0.00067706846914154	0.00144595083854543	0.00290088866111747	0.00546720285683174	0.00967956657444654	0.0160991604540394	0.0251540049124253	0.0369205063717687	0.0509078494545324	0.0659414432627318	0.0802395972977355	0.0917224459233626	0.0984961168855219	0.0993617394842944	0.0941620397128976	0.0838280037187149	0.0701066129064717	0.0550789232548264	0.0406507434516048	0.0281843574847413	0.0183571129283972	0.0112320031184023	0.00645604644431664	0.0034860424521429	0.00176829733312295	0.000842625324181055	0.000377198813006947	0.000158621744709981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.41"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176578128174922	0.000416761214622436	0.000924047457247971	0.00192467698180284	0.00376598012221436	0.00692236969164088	0.0119533090978519	0.0193900132384117	0.0295477663451533	0.042298776107238	0.056883661284557	0.071862757343609	0.0852858155763186	0.0950837566381002	0.0995846615270319	0.0979794881330631	0.0905595958808626	0.0786303810415248	0.0641361490046456	0.049144166506886	0.0353750989098838	0.0239210339144993	0.0151956340341733	0.00906805821088282	0.00508354143712722	0.00267716433927561	0.00132446440092321	0.00061554830963254	0.000268745122645331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.42"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250825998343801	0.000577385102010774	0.00124857660447246	0.00253642139010506	0.00484043303158446	0.00867767977630436	0.0146143538485793	0.0231212980454388	0.0343638172282057	0.0479785571983437	0.0629288162048987	0.0775369181423908	0.0897478602682614	0.0975879659439142	0.0996839006566791	0.0956555947489295	0.0862287963322639	0.0730215195499287	0.0580906188975022	0.0434127938164399	0.0304779717833088	0.0201006908689125	0.0124535308618213	0.00724820742131306	0.00396301138117268	0.00203552584511343	0.00098216514375391	0.000445193698524761	0.000189570211482646	0	0	0	0	0	0	0	0	0	0	0	0
"sample.43"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158621744709981	0.000377198813006947	0.000842625324181056	0.00176829733312295	0.0034860424521429	0.00645604644431664	0.0112320031184023	0.0183571129283972	0.0281843574847413	0.0406507434516048	0.0550789232548264	0.0701066129064717	0.0838280037187149	0.0941620397128976	0.0993617394842944	0.0984961168855219	0.0917224459233626	0.0802395972977355	0.0659414432627318	0.0509078494545324	0.0369205063717687	0.0251540049124253	0.0160991604540394	0.00967956657444654	0.00546720285683174	0.00290088866111747	0.00144595083854543	0.00067706846914154	0.000297829865968829	0	0	0	0	0	0	0	0	0	0	0
"sample.44"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225993559137407	0.000524138781515149	0.00114196586528303	0.00233731122717563	0.00449403616214513	0.00811732949773889	0.0137735656213012	0.0219551386787201	0.0328762732732128	0.046247213823604	0.0611146262989787	0.075868472838917	0.088477759955245	0.0969311778993064	0.0997583957843345	0.0964477316326558	0.0875973915341891	0.0747389384330678	0.059904475617897	0.0451053660458547	0.0319046325577095	0.0212000008228581	0.0132334963884178	0.00776014655904793	0.00427485943220271	0.00221223036266666	0.00107546295048741	0.000491153398452125	0.000210714997878268	0	0	0	0	0	0	0	0	0
"sample.45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142344161182279	0.000341039325795372	0.000767583904681889	0.00162294518902251	0.00322357991412324	0.00601491679591322	0.0105433203430652	0.0173612813425845	0.0268560874671092	0.0390265629889329	0.0532763499299738	0.0683227306057985	0.0823099925575742	0.0931529267740329	0.0990369008520466	0.0989131820663318	0.0928042574621867	0.0817971593771559	0.067727514580705	0.0526803497800308	0.0384936201266129	0.0264232027596927	0.0170387901205473	0.0103216384972581	0.00587374556608518	0.0031400619108754	0.00157694986573419	0.00074396783066681	0.000329721314300236	0.000137276589980736	0	0	0	0	0	0	0
"sample.46"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203437145932916	0.000475376485896711	0.00104352229509798	0.00215190137760154	0.0041686898967111	0.00758635935528762	0.0129695177152235	0.0208291159461608	0.0314249389890819	0.0445384033216467	0.0592995556663874	0.0741694108884868	0.0871474762624193	0.0961925404915545	0.0997434922457219	0.0971592915957452	0.0889079720628701	0.0764282057307026	0.0617196164423973	0.0468219360907851	0.0333681486915653	0.0223393972605501	0.0140497108148829	0.00830079931350216	0.00460711484032089	0.00240212031760683	0.00117656810227585	0.000541372234904291	0.000234008418680927	0	0	0	0	0	0
"sample.47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287829705832866	0.000655972590999473	0.00140440500215016	0.00282459142854747	0.00533673331530155	0.00947222400535548	0.015793741075297	0.0247385740302607	0.0364016363053522	0.0503180433289358	0.0653406090306493	0.0797075034131923	0.0913422761589765	0.0983333981747825	0.099445894965356	0.0944776904822914	0.0843195482385135	0.0706942137368628	0.0556795941527373	0.0411969295081101	0.0286345413062018	0.0186970120388699	0.0114686098736181	0.00660854644377823	0.00357731932159286	0.00181913975466383	0.000869022490699986	0.000389989184254435	0.000164410936816671	0	0	0	0
"sample.48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182967995220297	0.000430764375501043	0.000952710660131623	0.00197942414997003	0.00386343223737832	0.00708376799668687	0.0122014642991551	0.0197431376272676	0.0300107595508723	0.0428542990996463	0.0574868352294147	0.0724434291040812	0.0857602805844751	0.0953739966081207	0.0996392306490287	0.0977884008271517	0.0901573041955566	0.0780856240670235	0.0635327784677557	0.0485602827320273	0.0348675280964883	0.0235189380025396	0.0149029021485809	0.00887116357848389	0.00496074518844455	0.00260597261200931	0.00128602487565022	0.000596191096890203	0.000259643944448289	0	0	0
"sample.49"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259643944448289	0.000596191096890203	0.00128602487565022	0.00260597261200931	0.00496074518844455	0.0088711635784839	0.0149029021485809	0.0235189380025396	0.0348675280964884	0.0485602827320273	0.0635327784677557	0.0780856240670235	0.0901573041955566	0.0977884008271517	0.0996392306490287	0.0953739966081207	0.0857602805844751	0.0724434291040812	0.0574868352294147	0.0428542990996463	0.0300107595508723	0.0197431376272676	0.0122014642991551	0.00708376799668687	0.00386343223737833	0.00197942414997003	0.000952710660131624	0.000430764375501043	0.000182967995220297	0
"sample.50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164410936816671	0.000389989184254435	0.000869022490699986	0.00181913975466383	0.00357731932159286	0.00660854644377823	0.0114686098736181	0.0186970120388699	0.0286345413062018	0.0411969295081101	0.0556795941527373	0.0706942137368628	0.0843195482385135	0.0944776904822914	0.099445894965356	0.0983333981747825	0.0913422761589765	0.0797075034131923	0.0653406090306493	0.0503180433289358	0.0364016363053522	0.0247385740302607	0.015793741075297	0.00947222400535548	0.00533673331530155	0.00282459142854747	0.00140440500215016	0.000655972590999473	0.000287829705832866
"sample.n1"	1.28461411899552e-91	2.76737572440864e-121	9.46715303565043e-32	0.000957288302085016	0.00474882996421461	0.0169836419203365	0.014099010398986	0.0113754754878323	0.00436058374796665	0.0508651427558722	0.0525244610055069	0.0970012613068739	0.106731452784315	0.0753247677113766	0.133379743164449	0.0827862543993407	0.0681236420696962	0.0412271005556664	0.0762241257686602	0.0661570081436472	0.0378484854058775	0.0108803902113978	0.0164407014333152	0.0227749219426309	0.0091664099674767	7.61040726727961e-06	1.0481247496993e-08	1.78312432361859e-18	1.168066396175e-05	1.14359659251342e-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n2"	0	0	5.17925099966825e-95	1.01128025392596e-31	3.61752094790044e-11	0.0100001417298076	0.00982537009170913	0.00652515218830572	0.030343892802954	0.0176065230387961	0.0293358024509646	0.0480339270261194	0.0508296788021091	0.108158282471524	0.0673608994564878	0.0638159036166172	0.122150761269223	0.0850303977995013	0.0975890753439504	0.0554937309701813	0.0908055924053773	0.0515033176699937	0.0383610390506808	0.00460068359232749	0.00197909758688931	0.00923143217621339	4.67280227712728e-05	0.00137257017710947	2.19807933160915e-12	2.22013971936649e-10	4.33521593970753e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n3"	0	0	0	0	3.47773088634891e-16	4.66237474401729e-08	2.97786794185759e-11	0.010373165753446	0.0124382341321125	0.0233344276796992	0.0197916773193514	0.0104196100225977	0.0545997183258269	0.034506853253129	0.0839431320239626	0.0769473910770079	0.0843939909186713	0.07002674173266	0.101974283688265	0.0946131730891519	0.0645397701680752	0.103881118938541	0.0407274147603607	0.0297455554320698	0.041844074860451	0.0099568684618237	0.0177206358694928	0.013605838943486	3.9357364543179e-05	0.00038930464096416	5.43736313208995e-17	0.000187614890784667	4.9137887870657e-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n4"	0	0	0	0	0	2.5915820309288e-87	0.00783000843973657	4.55777385630647e-10	3.7354497390322e-05	0.00209328050558508	8.97400098952716e-06	0.000299928498536715	0.0370506977059218	0.0161503841912525	0.036809367208527	0.116289961338023	0.079671793306065	0.0414281407451038	0.0990426304771671	0.144762484639268	0.0669211257729843	0.100159540072356	0.0812686304426301	0.0639273561273353	0.0298172672660759	0.033467223992896	0.0285879839584583	0.00634077470123226	0.00266369774737166	0.000593434597314183	0.00477795931200262	3.8511779960204e-28	4.28586032496398e-35	4.02031983330265e-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n5"	0	0	0	0	0	0	0	1.83225742112426e-22	0.0074118922854969	2.11958844053545e-25	0.00634752680896443	0.00317385799710583	0.000294673301011977	0.00802742127141795	0.00862119259271066	0.0352448849721836	0.0622985355190336	0.0914378892773906	0.1049705660763	0.0670626503569615	0.102567190620398	0.117250421417122	0.0723265760319626	0.0847610572672255	0.0706626862655737	0.0405296790626745	0.0358472345139478	0.0400770414772826	0.017226086923538	0.00946163648481616	0.0143750756268087	1.33471226399457e-05	7.38052925826891e-06	3.49619817448724e-06	1.808562198998e-27	5.04447007594971e-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n6"	0	0	0	0	0	0	0	0	3.19168959647236e-57	1.77195240062906e-14	5.78163372827262e-08	1.10080741322411e-05	0.00363124136366068	0.0114733663737634	0.00808073190089311	0.00628969306726591	0.0319545227115275	0.0363252128571731	0.0223893120769556	0.06532738954207	0.035345946916417	0.0767293946469891	0.114386813213609	0.161808743367241	0.121124497907033	0.0681275545071946	0.0556258689759465	0.0371875627158537	0.0367631287216508	0.0441070648866688	0.0258013315860718	0.0186805203842405	0.0013469878893426	0.00905135914603037	2.54919713118546e-05	0.00778382117295251	0.000621376207650808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n7"	0	0	0	0	0	0	0	0	0	0	1.33696714851975e-58	3.08088657742435e-12	0.0089525974244862	3.23113492346715e-09	0.000540200275773816	0.00503844574132262	0.0217945108486288	0.0308800766565016	0.0229659854579087	0.0736526853881159	0.0274209606741959	0.079085327670055	0.127043533025008	0.138857365142124	0.0746931652029182	0.0796492655461837	0.0590895587437466	0.0902160403535319	0.0553459266733538	0.0342901539988355	0.0206024205905673	0.0186796217741687	0.0174115418526312	0.00385384103667006	0.00987131365173048	1.24127052570622e-07	3.73272137560558e-07	6.49616381363001e-05	9.20044164954938e-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n8"	0	0	0	0	0	0	0	0	0	0	0	1.11151344845529e-09	7.47473915499419e-15	1.10315142446886e-42	3.33118595643076e-06	8.49906341509088e-05	9.56143860486619e-05	5.24484499572869e-05	0.0188723381791515	0.0135398300232759	0.0631792602759148	0.0379839469265145	0.0785312729894121	0.0855437423750672	0.122889151108349	0.0711489248793072	0.0858859323926077	0.0771717292178361	0.0621062910134506	0.0701421021375293	0.0666333499455354	0.0522347389453337	0.0361102318899649	0.046725304754644	0.00861484980681547	0.00227066219173708	9.7948418462725e-05	8.20010023047945e-05	3.963745759701e-11	2.46161078329365e-09	3.25790333552302e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n9"	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09727527625945e-44	3.38659507422051e-26	1.51832676192822e-11	0.00162733544513928	0.00503364260383295	0.000366261777357786	0.0231158757174552	0.0425186211349776	0.0278474432014676	0.0512629080916722	0.0199310536349075	0.0441697750142161	0.0898064166567788	0.103412347171888	0.0881525902378274	0.134253584276805	0.0937427033755482	0.0756082701512125	0.0726680286758479	0.0195536197546936	0.0566290104325062	0.0198649361885002	0.023657188639018	4.4919542591067e-05	0.00172048840219038	0.00114178190648386	6.37623870538356e-34	0.00387119795189983	7.44353616492884e-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22717172288719e-17	8.02019193253466e-12	0.000281715383347083	0.000275524637213465	4.60976710355508e-09	0.000232854149316885	0.0157301094661439	0.00454767083335797	0.0302853815514485	0.0569122494477479	0.0499540606536875	0.0516404891333165	0.0529906156821987	0.0809018223669777	0.104068674310648	0.0982204076089605	0.0867650439171252	0.101442678259248	0.0554493925257138	0.0627195077130697	0.0271833172487039	0.038471399246291	0.0274202452880041	0.0248974584412506	0.0110506452299724	0.0185587322761388	2.01138678227708e-44	1.2330071344951e-11	3.16811528557886e-22	1.88351457888252e-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
