"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"	"otu.104"	"otu.105"	"otu.106"
"sample.n41"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.85988219640641e-66	7.57377280110079e-11	7.55102893767851e-36	2.63593551661037e-60	9.26027356301518e-13	8.77708741535112e-11	0.01015170584014	0.00988521368353494	0.065040838419048	0.0588944132257174	0.09289300410566	0.070152605341242	0.0266138498290488	0.143148952830139	0.114073157989661	0.108964272842544	0.067068650746539	0.0410234155443523	0.0455037914018558	0.050279243334664	0.0445049298562345	0.0201170801288246	0.0117295768133791	0.0199552979029819	2.15582987659314e-22	1.84392107347598e-36	9.61882190293715e-33	2.49887916189281e-70	7.5136575067909e-119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n42"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15923322583932e-20	4.42945348098253e-32	5.76485883963354e-42	0.00995949960864489	0.00233427864826279	0.0130266781229892	0.0100000001223284	0.0265724179278074	0.0300730427664296	0.054105203860257	0.0595547670953412	0.0486179043969744	0.121138098423447	0.0858428965920463	0.116480663186475	0.136952651976825	0.0494224733398237	0.0861278676494975	0.043508012880181	0.0307503732890709	0.0276799574339703	0.0306711976649121	0.0169748585891624	1.98607975734883e-07	0.000206956294940221	1.52263438015162e-09	1.06084259421746e-34	3.39383824689037e-15	9.06947136853158e-63	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n43"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.23130519003029e-60	3.55748686715423e-191	1.16551710571928e-147	5.50425216726793e-34	2.18460651440455e-35	6.06479886465636e-35	0.00999991025215923	0.0424944176680938	0.0394065452466939	0.0686264657034214	0.057663067563888	0.0587412068463398	0.10585788841221	0.107047171675463	0.0778300491474656	0.136732504377051	0.0746032347207151	0.0632906091738626	0.0526941733407486	0.044402841174681	0.0278890574695823	0.00200895061898825	0.00997123112168059	0.00092864436064951	4.57038905934325e-16	0.00981209731378172	0.00999993381252478	1.72724003039603e-83	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n44"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40922382398177e-23	4.61878520143624e-71	5.09029533205166e-11	2.01993048505642e-07	0.0187850974787606	3.00810288525413e-07	0.00834759012732636	0.0265224517056565	0.0400127107253393	0.0622768739979328	0.0309266108951038	0.0557342081937238	0.11393328938402	0.111848957701383	0.157488924347965	0.0775223078149337	0.0884698621839773	0.0572120542307512	0.0560533242011327	0.0286449231435494	0.0208048702645504	0.0184462026098775	0.0269667113288417	2.63685470502058e-07	1.24035164205975e-11	2.26311306092914e-06	2.68895015777293e-30	7.3505329088978e-36	1.35402169280992e-25	0	0	0	0	0	0	0	0	0
"sample.n45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3279904077761e-160	1.31078042737387e-114	1.00438782336272e-125	9.09115328932089e-08	0.0100000120607552	1.93873693734957e-35	0.0121605612657282	0.0102368855007097	0.0266624952487995	0.0492712373650099	0.0294160115390291	0.0710754740174145	0.0520250310993923	0.139356677111821	0.0917855778836243	0.100582016460811	0.0726170699523067	0.146410587140745	0.0564978743952668	0.0485448694193653	0.0305891514392632	0.0301305861029793	0.0100262696337619	2.95449654942983e-08	0.0126114918224347	1.71457323128148e-14	8.42664309597485e-11	1.11313286060945e-75	1.23065579025873e-97	0	0	0	0	0	0	0	0
"sample.n46"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37037104874907e-21	4.94254652667245e-20	5.53186499641872e-05	1.34106722018099e-08	0.00995407154364077	0.00211863247237301	0.00138260815565889	0.0667446108065514	0.0501900983801935	0.0566778238583376	0.0413415491950518	0.0870679896604199	0.0695775248912409	0.075392605026485	0.111095475948681	0.104748896506162	0.0779972619431897	0.0553727918593843	0.060516833924914	0.0462274231058011	0.0339382530553701	0.0315315194082815	0.00801559862769143	0.0100105279145084	4.25716554269773e-05	7.92987900076166e-73	1.09133816949767e-17	1.12273016701833e-54	7.02333859726948e-70	0	0	0	0	0	0
"sample.n47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73864686542287e-170	2.25172531032201e-10	1.74326431604481e-65	0.00999954032128663	0.00434468658642573	0.000351476302604716	0.0100202148508054	0.0413566161716555	0.0318763568901932	0.0477859777466937	0.0759486260952836	0.108145209600034	0.11990717909467	0.142734515301075	0.103459793093318	0.084425911404497	0.0539420007614362	0.0538303195315734	0.0600706877513404	0.0114776370410345	0.0197306351691369	9.35850388398506e-06	0.0205832575331061	2.56368357335654e-17	2.46089378864203e-11	1.64885220598047e-13	2.32930994755013e-64	9.03311470554543e-100	0	0	0	0	0
"sample.n48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18305945390331e-74	2.61170453783415e-58	0.000261975313936958	8.3563440707821e-12	0.00999996004824356	4.28596784200177e-05	0.00791344139165196	0.00889574338751827	0.047494155247595	0.045804898005389	0.0852726307978668	0.0779782518979898	0.049973248834684	0.114459007514541	0.115285077661984	0.104388309151231	0.0604176181547427	0.0456943606074569	0.0502712174672901	0.0472060497227658	0.0448884541001164	0.0495020857958642	0.000298570624341917	0.00999859138073703	0.0199845272822587	0.00158419298788509	4.45031561473819e-08	0.00238472843397766	2.52869097802672e-169	0	0	0
"sample.n49"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80805703669397e-119	3.86385915458119e-37	0.0280138817903581	3.79809544697332e-08	1.30229618608688e-19	0.0297392048006914	0.0102289040354899	3.3338590926332e-10	0.0198306048721107	0.0421868846329923	0.0866546359005727	0.0240348831937628	0.0684154687832815	0.0987984548865466	0.137071411888329	0.117084000681378	0.0680101377609328	0.0431681094517873	0.0389827544448038	0.0525957412129368	0.0412230029416358	0.0278937299663588	0.0199873232742965	0.0192471601240148	0.0268336670433799	1.31720476314937e-25	6.11220798540736e-17	1.68206866256657e-35	0	0
"sample.n50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78326786020195e-164	9.80531006816439e-222	1.95474103469761e-31	9.65942562210969e-13	1.10776290653968e-14	1.36145823071858e-06	6.47528834731952e-05	0.0145592174169526	0.0103232584765784	0.0230692688892511	0.0586079090044928	0.0965862791211488	0.112872817791987	0.12757132304359	0.0943789222611935	0.122934895242	0.0738536938393993	0.075247708627428	0.0747838488726494	0.0422189518142262	0.0100037155965124	0.0103942829037325	0.0152246215514484	0.0175813120458047	0.0100042355258585	1.21889372158565e-09	0.00971762241417098	8.6652639507799e-33	2.75460239099167e-224
