"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"	"otu.104"	"otu.105"	"otu.106"
"sample.30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225993559137407	0.000524138781515149	0.00114196586528303	0.00233731122717563	0.00449403616214513	0.00811732949773889	0.0137735656213012	0.0219551386787201	0.0328762732732128	0.046247213823604	0.0611146262989787	0.075868472838917	0.088477759955245	0.0969311778993064	0.0997583957843345	0.0964477316326558	0.0875973915341891	0.0747389384330678	0.059904475617897	0.0451053660458547	0.0319046325577095	0.0212000008228581	0.0132334963884178	0.00776014655904793	0.00427485943220271	0.00221223036266666	0.00107546295048741	0.000491153398452125	0.000210714997878268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.31"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132376224295479	0.000318747117269025	0.000721006427949073	0.00153210525549221	0.00305840266138308	0.00573531556562324	0.0101036098773351	0.016720621425917	0.0259947026644449	0.0379641682309853	0.052085821603151	0.0671307878179387	0.0812794139536064	0.0924476717458294	0.0987797647532646	0.0991508842853063	0.093493580257304	0.0828177800786024	0.0689163033632184	0.0538737191459263	0.0395629381050223	0.0272933415612577	0.0176881119659706	0.0107686891814337	0.0061588666398951	0.00330898922805858	0.00167011547974813	0.000791870645882893	0.000352710657107137	0.00014758408078209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203437145932916	0.000475376485896711	0.00104352229509798	0.00215190137760154	0.0041686898967111	0.00758635935528762	0.0129695177152235	0.0208291159461608	0.0314249389890819	0.0445384033216467	0.0592995556663874	0.0741694108884868	0.0871474762624193	0.0961925404915545	0.0997434922457219	0.0971592915957452	0.0889079720628701	0.0764282057307026	0.0617196164423973	0.0468219360907851	0.0333681486915653	0.0223393972605501	0.0140497108148829	0.00830079931350216	0.00460711484032089	0.00240212031760683	0.00117656810227585	0.000541372234904291	0.000234008418680927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.33"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287829705832866	0.000655972590999473	0.00140440500215016	0.00282459142854747	0.00533673331530155	0.00947222400535548	0.015793741075297	0.0247385740302607	0.0364016363053522	0.0503180433289358	0.0653406090306493	0.0797075034131923	0.0913422761589765	0.0983333981747825	0.099445894965356	0.0944776904822914	0.0843195482385135	0.0706942137368628	0.0556795941527373	0.0411969295081101	0.0286345413062018	0.0186970120388699	0.0114686098736181	0.00660854644377823	0.00357731932159286	0.00181913975466383	0.000869022490699986	0.000389989184254435	0.000164410936816671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.34"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170394445341775	0.000403173107193685	0.000896157354219511	0.00187125763540892	0.00367062055791353	0.0067639750144111	0.0117090346616845	0.019041308240674	0.0290890186542067	0.0417462963474944	0.0562812103074369	0.0712796403191527	0.0848055286589228	0.0947849590745656	0.0995202098014534	0.0981611717153858	0.0909546233022836	0.0791710528048212	0.064738801584618	0.049730117581531	0.0358864840993673	0.024327581239589	0.0154925728345672	0.00926839974257729	0.00520885851693437	0.00275002702010303	0.001363917040907	0.000635470720313796	0.000278137616921679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259643944448289	0.000596191096890203	0.00128602487565022	0.00260597261200931	0.00496074518844455	0.0088711635784839	0.0149029021485809	0.0235189380025396	0.0348675280964884	0.0485602827320273	0.0635327784677557	0.0780856240670235	0.0901573041955566	0.0977884008271517	0.0996392306490287	0.0953739966081207	0.0857602805844751	0.0724434291040812	0.0574868352294147	0.0428542990996463	0.0300107595508723	0.0197431376272676	0.0122014642991551	0.00708376799668687	0.00386343223737833	0.00197942414997003	0.000952710660131624	0.000430764375501043	0.000182967995220297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.36"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153001628771787	0.0003647450319565	0.000816844353487111	0.00171848534231115	0.00339632270145734	0.00630563253989483	0.0109977783907208	0.0180192978777259	0.0277349482580115	0.0401026849295766	0.054472352965552	0.0695080996787739	0.0833203892326303	0.0938261205492637	0.09925509844004	0.0986366886185334	0.0920832710626464	0.0807568903537702	0.0665326821555995	0.0514928667269968	0.0374382641837415	0.0255706008667163	0.0164067574224627	0.0098892003495404	0.00559958948005445	0.00297856990572169	0.0014883874534817	0.000698684000892653	0.000308107444186579	0.000127638055482334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.37"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234008418680927	0.000541372234904291	0.00117656810227585	0.00240212031760683	0.00460711484032088	0.00830079931350216	0.0140497108148829	0.0223393972605501	0.0333681486915653	0.0468219360907851	0.0617196164423973	0.0764282057307026	0.08890797206287	0.0971592915957452	0.0997434922457219	0.0961925404915545	0.0871474762624193	0.0741694108884868	0.0592995556663874	0.0445384033216467	0.0314249389890818	0.0208291159461608	0.0129695177152235	0.00758635935528762	0.0041686898967111	0.00215190137760154	0.00104352229509798	0.000475376485896711	0.000203437145932916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137276589980736	0.000329721314300236	0.00074396783066681	0.00157694986573419	0.0031400619108754	0.00587374556608518	0.0103216384972581	0.0170387901205473	0.0264232027596927	0.0384936201266129	0.0526803497800308	0.067727514580705	0.0817971593771559	0.0928042574621867	0.0989131820663318	0.0990369008520466	0.0931529267740329	0.0823099925575742	0.0683227306057985	0.0532763499299738	0.0390265629889329	0.0268560874671092	0.0173612813425845	0.0105433203430652	0.00601491679591322	0.00322357991412324	0.00162294518902251	0.000767583904681889	0.000341039325795372	0.000142344161182279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.39"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196391100187205	0.000460060535696317	0.00101242941215931	0.00209300912072475	0.00406475227906069	0.0074157254122497	0.0127095388384853	0.0204626812675549	0.0309493748798158	0.0439741869343383	0.0586948976860116	0.0735968923385505	0.0866912365811459	0.0959284691950924	0.0997186580298253	0.0973782423485249	0.0893313777890788	0.0769843997888262	0.0623243874587478	0.0473990791445613	0.0338640100902465	0.0227281172002002	0.014329965025418	0.00848757051696859	0.00472256838602053	0.00246848055438294	0.00121209807117233	0.000559116623482084	0.000242283391471722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297829865968829	0.00067706846914154	0.00144595083854543	0.00290088866111747	0.00546720285683174	0.00967956657444654	0.0160991604540394	0.0251540049124253	0.0369205063717687	0.0509078494545324	0.0659414432627318	0.0802395972977355	0.0917224459233626	0.0984961168855219	0.0993617394842944	0.0941620397128976	0.0838280037187149	0.0701066129064717	0.0550789232548264	0.0406507434516048	0.0281843574847413	0.0183571129283972	0.0112320031184023	0.00645604644431664	0.0034860424521429	0.00176829733312295	0.000842625324181055	0.000377198813006947	0.000158621744709981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.41"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176578128174922	0.000416761214622436	0.000924047457247971	0.00192467698180284	0.00376598012221436	0.00692236969164088	0.0119533090978519	0.0193900132384117	0.0295477663451533	0.042298776107238	0.056883661284557	0.071862757343609	0.0852858155763186	0.0950837566381002	0.0995846615270319	0.0979794881330631	0.0905595958808626	0.0786303810415248	0.0641361490046456	0.049144166506886	0.0353750989098838	0.0239210339144993	0.0151956340341733	0.00906805821088282	0.00508354143712722	0.00267716433927561	0.00132446440092321	0.00061554830963254	0.000268745122645331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.42"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250825998343801	0.000577385102010774	0.00124857660447246	0.00253642139010506	0.00484043303158446	0.00867767977630436	0.0146143538485793	0.0231212980454388	0.0343638172282057	0.0479785571983437	0.0629288162048987	0.0775369181423908	0.0897478602682614	0.0975879659439142	0.0996839006566791	0.0956555947489295	0.0862287963322639	0.0730215195499287	0.0580906188975022	0.0434127938164399	0.0304779717833088	0.0201006908689125	0.0124535308618213	0.00724820742131306	0.00396301138117268	0.00203552584511343	0.00098216514375391	0.000445193698524761	0.000189570211482646	0	0	0	0	0	0	0	0	0	0	0	0
"sample.43"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158621744709981	0.000377198813006947	0.000842625324181056	0.00176829733312295	0.0034860424521429	0.00645604644431664	0.0112320031184023	0.0183571129283972	0.0281843574847413	0.0406507434516048	0.0550789232548264	0.0701066129064717	0.0838280037187149	0.0941620397128976	0.0993617394842944	0.0984961168855219	0.0917224459233626	0.0802395972977355	0.0659414432627318	0.0509078494545324	0.0369205063717687	0.0251540049124253	0.0160991604540394	0.00967956657444654	0.00546720285683174	0.00290088866111747	0.00144595083854543	0.00067706846914154	0.000297829865968829	0	0	0	0	0	0	0	0	0	0	0
"sample.44"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225993559137407	0.000524138781515149	0.00114196586528303	0.00233731122717563	0.00449403616214513	0.00811732949773889	0.0137735656213012	0.0219551386787201	0.0328762732732128	0.046247213823604	0.0611146262989787	0.075868472838917	0.088477759955245	0.0969311778993064	0.0997583957843345	0.0964477316326558	0.0875973915341891	0.0747389384330678	0.059904475617897	0.0451053660458547	0.0319046325577095	0.0212000008228581	0.0132334963884178	0.00776014655904793	0.00427485943220271	0.00221223036266666	0.00107546295048741	0.000491153398452125	0.000210714997878268	0	0	0	0	0	0	0	0	0
"sample.45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142344161182279	0.000341039325795372	0.000767583904681889	0.00162294518902251	0.00322357991412324	0.00601491679591322	0.0105433203430652	0.0173612813425845	0.0268560874671092	0.0390265629889329	0.0532763499299738	0.0683227306057985	0.0823099925575742	0.0931529267740329	0.0990369008520466	0.0989131820663318	0.0928042574621867	0.0817971593771559	0.067727514580705	0.0526803497800308	0.0384936201266129	0.0264232027596927	0.0170387901205473	0.0103216384972581	0.00587374556608518	0.0031400619108754	0.00157694986573419	0.00074396783066681	0.000329721314300236	0.000137276589980736	0	0	0	0	0	0	0
"sample.46"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203437145932916	0.000475376485896711	0.00104352229509798	0.00215190137760154	0.0041686898967111	0.00758635935528762	0.0129695177152235	0.0208291159461608	0.0314249389890819	0.0445384033216467	0.0592995556663874	0.0741694108884868	0.0871474762624193	0.0961925404915545	0.0997434922457219	0.0971592915957452	0.0889079720628701	0.0764282057307026	0.0617196164423973	0.0468219360907851	0.0333681486915653	0.0223393972605501	0.0140497108148829	0.00830079931350216	0.00460711484032089	0.00240212031760683	0.00117656810227585	0.000541372234904291	0.000234008418680927	0	0	0	0	0	0
"sample.47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287829705832866	0.000655972590999473	0.00140440500215016	0.00282459142854747	0.00533673331530155	0.00947222400535548	0.015793741075297	0.0247385740302607	0.0364016363053522	0.0503180433289358	0.0653406090306493	0.0797075034131923	0.0913422761589765	0.0983333981747825	0.099445894965356	0.0944776904822914	0.0843195482385135	0.0706942137368628	0.0556795941527373	0.0411969295081101	0.0286345413062018	0.0186970120388699	0.0114686098736181	0.00660854644377823	0.00357731932159286	0.00181913975466383	0.000869022490699986	0.000389989184254435	0.000164410936816671	0	0	0	0
"sample.48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182967995220297	0.000430764375501043	0.000952710660131623	0.00197942414997003	0.00386343223737832	0.00708376799668687	0.0122014642991551	0.0197431376272676	0.0300107595508723	0.0428542990996463	0.0574868352294147	0.0724434291040812	0.0857602805844751	0.0953739966081207	0.0996392306490287	0.0977884008271517	0.0901573041955566	0.0780856240670235	0.0635327784677557	0.0485602827320273	0.0348675280964883	0.0235189380025396	0.0149029021485809	0.00887116357848389	0.00496074518844455	0.00260597261200931	0.00128602487565022	0.000596191096890203	0.000259643944448289	0	0	0
"sample.49"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259643944448289	0.000596191096890203	0.00128602487565022	0.00260597261200931	0.00496074518844455	0.0088711635784839	0.0149029021485809	0.0235189380025396	0.0348675280964884	0.0485602827320273	0.0635327784677557	0.0780856240670235	0.0901573041955566	0.0977884008271517	0.0996392306490287	0.0953739966081207	0.0857602805844751	0.0724434291040812	0.0574868352294147	0.0428542990996463	0.0300107595508723	0.0197431376272676	0.0122014642991551	0.00708376799668687	0.00386343223737833	0.00197942414997003	0.000952710660131624	0.000430764375501043	0.000182967995220297	0
"sample.50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164410936816671	0.000389989184254435	0.000869022490699986	0.00181913975466383	0.00357731932159286	0.00660854644377823	0.0114686098736181	0.0186970120388699	0.0286345413062018	0.0411969295081101	0.0556795941527373	0.0706942137368628	0.0843195482385135	0.0944776904822914	0.099445894965356	0.0983333981747825	0.0913422761589765	0.0797075034131923	0.0653406090306493	0.0503180433289358	0.0364016363053522	0.0247385740302607	0.015793741075297	0.00947222400535548	0.00533673331530155	0.00282459142854747	0.00140440500215016	0.000655972590999473	0.000287829705832866
"sample.n1"	6.26997373548962e-55	1.35148209531136e-49	1.84016766507205e-37	1.5734521581009e-87	1.14328354690795e-18	0.0100000159134919	3.53871876983843e-06	0.0177913126335947	0.0102421645357781	0.0339126959990135	0.0240631697362342	0.064545586982535	0.116926064095805	0.125637858847081	0.105231114053993	0.127502702570113	0.0971675901855186	0.0451819363487687	0.0533026078480843	0.0592393836664677	0.0199061144839745	0.0499383694798512	0.0100020113431071	0.00948837836666088	0.00998123684195697	0.0099361473491757	2.47607399700919e-14	4.7555725963452e-50	4.96551942051878e-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n2"	0	0	1.63887808510431e-30	3.72470818035025e-135	3.57718646316581e-40	1.92810065836175e-12	7.42676289495083e-11	6.84925292888732e-05	0.00317167115835417	0.0300353269980365	0.0202583346475075	0.053317127831866	0.100274513549716	0.0374208943247967	0.127878064102978	0.0646573242857129	0.156085253216391	0.126433859881281	0.0528468834986963	0.0659267415713546	0.0505355929991184	0.0564608986706346	0.0150046678019892	0.0294671915503634	0.00352995130896694	0.00613128662545678	0.000495923371293229	1.4306285202335e-15	1.755533120442e-59	1.04169248907089e-186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n3"	0	0	0	0	1.38210338545677e-221	0.00940266032949782	0.00988335595651234	1.33815068021139e-14	0.0102811193443387	3.11313267510242e-05	0.0389686344327679	0.0324185216108823	0.0260971003293108	0.0196639892744863	0.0391010700347249	0.0781824087229388	0.0910960883778754	0.113619304295747	0.0985572046592515	0.104777082530509	0.090446269432347	0.0786916200975016	0.0388588162545796	0.049738074377081	0.0096901612898841	0.0150104701578625	0.0145891986981094	0.0209181448003697	2.06697494435454e-14	3.39896538731299e-23	0.00997757366663793	1.65948312312727e-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n4"	0	0	0	0	0	0	1.96634348205762e-75	4.56486918791916e-11	2.86624167361449e-29	2.85270279685575e-15	0.0192236535116421	1.69483416121582e-08	0.0157254216943296	0.0478940985785	0.0221255753906154	0.0628381897108466	0.0985654477487328	0.0391042496722122	0.102516114911629	0.132411774191574	0.0467268362663538	0.0974403988895303	0.145732983083278	0.0434487226099328	0.0413736931361445	0.0425888967913258	0.0100196291221198	0.0207695442978276	0.00974188923975133	3.50905217079532e-07	0.00175251325444374	3.33948872666883e-89	1.58948299532457e-49	2.59828135395137e-131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n5"	0	0	0	0	0	0	0	0	1.23070390633807e-64	2.00839057531073e-17	6.65119250193333e-20	0.000668843221953588	0.0098224548311322	0.0164896718365646	0.0135180042683181	0.042431998202807	0.0576513940096982	0.0444456318183169	0.0341525101640379	0.149494445777405	0.144913719889745	0.0668974723399949	0.0962623047062956	0.0827897728732734	0.0760375426156803	0.0285579120601416	0.0423698854639749	0.0399625877191473	0.0236094848375586	0.00992422235286565	0.0200000157083109	1.25302777897631e-07	1.61758629808144e-37	4.06369421487389e-36	1.50971594496987e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n6"	0	0	0	0	0	0	0	0	0	0	5.84785024950794e-29	7.79470403853579e-38	0.0199999999245535	2.51250368140915e-06	0.00257547518434629	1.31676577808746e-05	0.0292690215847236	0.0749624106730104	0.0859030171769708	0.0397738561495957	0.112758935354399	0.107162041017305	0.0501224507133275	0.136545831148559	0.0719751650825499	0.0686650879496216	0.0335882723369943	0.0389960026274423	0.0524760871544987	0.0184616457529437	4.80339766955982e-05	0.0299500904168152	0.0199938481948839	0.00675704741930226	1.64861214623514e-23	6.8585005320993e-52	9.83758853165768e-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n7"	0	0	0	0	0	0	0	0	0	0	4.73895594385765e-121	2.26226449126533e-60	5.94469532509993e-23	1.7664400292612e-14	7.41232549847732e-06	0.00248148872300132	0.0100256070810191	0.0280085680082887	0.0680547420326928	0.0774789101094338	0.0993008146409773	0.0338346548952085	0.110265599190039	0.158098630197836	0.0804988124202981	0.0724432152400986	0.042246171571798	0.0474421388607746	0.0582650894611427	0.0465332121507148	0.039944900270687	0.011236605814429	0.00122697900104204	0.0099890930824109	9.32739982561333e-08	0.00258761238879915	2.9649259793555e-05	3.23756450759008e-200	6.647759810699e-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n8"	0	0	0	0	0	0	0	0	0	0	0	4.7189408202342e-146	6.52774523247465e-54	0.00956474211835576	0.0099999992828719	2.76647704084882e-44	0.00995812041311218	5.17557113598316e-05	0.0299019186794911	0.0299374811633156	0.0300577394224293	0.0172599969695806	0.127782820569368	0.076892645950056	0.0581339727180005	0.12814073722634	0.120426548506603	0.0741416827720488	0.0899151786867783	0.0706203297723807	0.0618704505870593	0.0229056474430758	0.0118070307766656	0.0205015676669048	0.000125304737961814	7.37696277774276e-08	6.62734949576336e-24	4.25505661263848e-06	1.44485946069311e-25	7.15924840507101e-180	2.74306485520713e-142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n9"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09912649118986e-58	0	8.08865398338088e-07	0.00999999952467671	1.78759947300038e-15	0.0194682976006581	0.0104667546759807	0.0188204592972203	0.0176913722422462	0.0417917382462128	0.103707140645377	0.113707864190458	0.101606396642879	0.108388876685134	0.0817089348490328	0.0279734839589509	0.0862818131458922	0.0795532599520938	0.0567252785706893	0.0186869032634919	0.0637086538148326	0.0299311365225505	1.62345510018366e-05	1.33930971064955e-05	2.32472093971111e-25	0.00975119965811397	4.50127902268339e-25	4.7720809397814e-162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13466333490835e-71	3.672873470028e-29	1.4397043993624e-64	0.0258007023342371	2.89616104845903e-16	2.67264325153247e-06	0.0300056571163393	0.0699305690959851	0.0201471564896426	0.0300274673051116	0.0823281352981377	0.0514511434277958	0.122707759388587	0.0998662321984417	0.081020551361452	0.0997930641021928	0.0955057564726322	0.0377999512148941	0.0206059868080718	0.0944643215663943	0.0178779868640994	0.000873196328751131	0.00979015424702375	1.33787887376609e-09	1.95656734348368e-33	0.0100015343990795	2.76895074034531e-28	8.23337098456119e-196	2.10617361224544e-291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
