"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"	"otu.104"	"otu.105"	"otu.106"
"sample.30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225993559137407	0.000524138781515149	0.00114196586528303	0.00233731122717563	0.00449403616214513	0.00811732949773889	0.0137735656213012	0.0219551386787201	0.0328762732732128	0.046247213823604	0.0611146262989787	0.075868472838917	0.088477759955245	0.0969311778993064	0.0997583957843345	0.0964477316326558	0.0875973915341891	0.0747389384330678	0.059904475617897	0.0451053660458547	0.0319046325577095	0.0212000008228581	0.0132334963884178	0.00776014655904793	0.00427485943220271	0.00221223036266666	0.00107546295048741	0.000491153398452125	0.000210714997878268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.31"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132376224295479	0.000318747117269025	0.000721006427949073	0.00153210525549221	0.00305840266138308	0.00573531556562324	0.0101036098773351	0.016720621425917	0.0259947026644449	0.0379641682309853	0.052085821603151	0.0671307878179387	0.0812794139536064	0.0924476717458294	0.0987797647532646	0.0991508842853063	0.093493580257304	0.0828177800786024	0.0689163033632184	0.0538737191459263	0.0395629381050223	0.0272933415612577	0.0176881119659706	0.0107686891814337	0.0061588666398951	0.00330898922805858	0.00167011547974813	0.000791870645882893	0.000352710657107137	0.00014758408078209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203437145932916	0.000475376485896711	0.00104352229509798	0.00215190137760154	0.0041686898967111	0.00758635935528762	0.0129695177152235	0.0208291159461608	0.0314249389890819	0.0445384033216467	0.0592995556663874	0.0741694108884868	0.0871474762624193	0.0961925404915545	0.0997434922457219	0.0971592915957452	0.0889079720628701	0.0764282057307026	0.0617196164423973	0.0468219360907851	0.0333681486915653	0.0223393972605501	0.0140497108148829	0.00830079931350216	0.00460711484032089	0.00240212031760683	0.00117656810227585	0.000541372234904291	0.000234008418680927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.33"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287829705832866	0.000655972590999473	0.00140440500215016	0.00282459142854747	0.00533673331530155	0.00947222400535548	0.015793741075297	0.0247385740302607	0.0364016363053522	0.0503180433289358	0.0653406090306493	0.0797075034131923	0.0913422761589765	0.0983333981747825	0.099445894965356	0.0944776904822914	0.0843195482385135	0.0706942137368628	0.0556795941527373	0.0411969295081101	0.0286345413062018	0.0186970120388699	0.0114686098736181	0.00660854644377823	0.00357731932159286	0.00181913975466383	0.000869022490699986	0.000389989184254435	0.000164410936816671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.34"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170394445341775	0.000403173107193685	0.000896157354219511	0.00187125763540892	0.00367062055791353	0.0067639750144111	0.0117090346616845	0.019041308240674	0.0290890186542067	0.0417462963474944	0.0562812103074369	0.0712796403191527	0.0848055286589228	0.0947849590745656	0.0995202098014534	0.0981611717153858	0.0909546233022836	0.0791710528048212	0.064738801584618	0.049730117581531	0.0358864840993673	0.024327581239589	0.0154925728345672	0.00926839974257729	0.00520885851693437	0.00275002702010303	0.001363917040907	0.000635470720313796	0.000278137616921679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259643944448289	0.000596191096890203	0.00128602487565022	0.00260597261200931	0.00496074518844455	0.0088711635784839	0.0149029021485809	0.0235189380025396	0.0348675280964884	0.0485602827320273	0.0635327784677557	0.0780856240670235	0.0901573041955566	0.0977884008271517	0.0996392306490287	0.0953739966081207	0.0857602805844751	0.0724434291040812	0.0574868352294147	0.0428542990996463	0.0300107595508723	0.0197431376272676	0.0122014642991551	0.00708376799668687	0.00386343223737833	0.00197942414997003	0.000952710660131624	0.000430764375501043	0.000182967995220297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.36"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153001628771787	0.0003647450319565	0.000816844353487111	0.00171848534231115	0.00339632270145734	0.00630563253989483	0.0109977783907208	0.0180192978777259	0.0277349482580115	0.0401026849295766	0.054472352965552	0.0695080996787739	0.0833203892326303	0.0938261205492637	0.09925509844004	0.0986366886185334	0.0920832710626464	0.0807568903537702	0.0665326821555995	0.0514928667269968	0.0374382641837415	0.0255706008667163	0.0164067574224627	0.0098892003495404	0.00559958948005445	0.00297856990572169	0.0014883874534817	0.000698684000892653	0.000308107444186579	0.000127638055482334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.37"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234008418680927	0.000541372234904291	0.00117656810227585	0.00240212031760683	0.00460711484032088	0.00830079931350216	0.0140497108148829	0.0223393972605501	0.0333681486915653	0.0468219360907851	0.0617196164423973	0.0764282057307026	0.08890797206287	0.0971592915957452	0.0997434922457219	0.0961925404915545	0.0871474762624193	0.0741694108884868	0.0592995556663874	0.0445384033216467	0.0314249389890818	0.0208291159461608	0.0129695177152235	0.00758635935528762	0.0041686898967111	0.00215190137760154	0.00104352229509798	0.000475376485896711	0.000203437145932916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137276589980736	0.000329721314300236	0.00074396783066681	0.00157694986573419	0.0031400619108754	0.00587374556608518	0.0103216384972581	0.0170387901205473	0.0264232027596927	0.0384936201266129	0.0526803497800308	0.067727514580705	0.0817971593771559	0.0928042574621867	0.0989131820663318	0.0990369008520466	0.0931529267740329	0.0823099925575742	0.0683227306057985	0.0532763499299738	0.0390265629889329	0.0268560874671092	0.0173612813425845	0.0105433203430652	0.00601491679591322	0.00322357991412324	0.00162294518902251	0.000767583904681889	0.000341039325795372	0.000142344161182279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.39"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196391100187205	0.000460060535696317	0.00101242941215931	0.00209300912072475	0.00406475227906069	0.0074157254122497	0.0127095388384853	0.0204626812675549	0.0309493748798158	0.0439741869343383	0.0586948976860116	0.0735968923385505	0.0866912365811459	0.0959284691950924	0.0997186580298253	0.0973782423485249	0.0893313777890788	0.0769843997888262	0.0623243874587478	0.0473990791445613	0.0338640100902465	0.0227281172002002	0.014329965025418	0.00848757051696859	0.00472256838602053	0.00246848055438294	0.00121209807117233	0.000559116623482084	0.000242283391471722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297829865968829	0.00067706846914154	0.00144595083854543	0.00290088866111747	0.00546720285683174	0.00967956657444654	0.0160991604540394	0.0251540049124253	0.0369205063717687	0.0509078494545324	0.0659414432627318	0.0802395972977355	0.0917224459233626	0.0984961168855219	0.0993617394842944	0.0941620397128976	0.0838280037187149	0.0701066129064717	0.0550789232548264	0.0406507434516048	0.0281843574847413	0.0183571129283972	0.0112320031184023	0.00645604644431664	0.0034860424521429	0.00176829733312295	0.000842625324181055	0.000377198813006947	0.000158621744709981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.41"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176578128174922	0.000416761214622436	0.000924047457247971	0.00192467698180284	0.00376598012221436	0.00692236969164088	0.0119533090978519	0.0193900132384117	0.0295477663451533	0.042298776107238	0.056883661284557	0.071862757343609	0.0852858155763186	0.0950837566381002	0.0995846615270319	0.0979794881330631	0.0905595958808626	0.0786303810415248	0.0641361490046456	0.049144166506886	0.0353750989098838	0.0239210339144993	0.0151956340341733	0.00906805821088282	0.00508354143712722	0.00267716433927561	0.00132446440092321	0.00061554830963254	0.000268745122645331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.42"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250825998343801	0.000577385102010774	0.00124857660447246	0.00253642139010506	0.00484043303158446	0.00867767977630436	0.0146143538485793	0.0231212980454388	0.0343638172282057	0.0479785571983437	0.0629288162048987	0.0775369181423908	0.0897478602682614	0.0975879659439142	0.0996839006566791	0.0956555947489295	0.0862287963322639	0.0730215195499287	0.0580906188975022	0.0434127938164399	0.0304779717833088	0.0201006908689125	0.0124535308618213	0.00724820742131306	0.00396301138117268	0.00203552584511343	0.00098216514375391	0.000445193698524761	0.000189570211482646	0	0	0	0	0	0	0	0	0	0	0	0
"sample.43"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158621744709981	0.000377198813006947	0.000842625324181056	0.00176829733312295	0.0034860424521429	0.00645604644431664	0.0112320031184023	0.0183571129283972	0.0281843574847413	0.0406507434516048	0.0550789232548264	0.0701066129064717	0.0838280037187149	0.0941620397128976	0.0993617394842944	0.0984961168855219	0.0917224459233626	0.0802395972977355	0.0659414432627318	0.0509078494545324	0.0369205063717687	0.0251540049124253	0.0160991604540394	0.00967956657444654	0.00546720285683174	0.00290088866111747	0.00144595083854543	0.00067706846914154	0.000297829865968829	0	0	0	0	0	0	0	0	0	0	0
"sample.44"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225993559137407	0.000524138781515149	0.00114196586528303	0.00233731122717563	0.00449403616214513	0.00811732949773889	0.0137735656213012	0.0219551386787201	0.0328762732732128	0.046247213823604	0.0611146262989787	0.075868472838917	0.088477759955245	0.0969311778993064	0.0997583957843345	0.0964477316326558	0.0875973915341891	0.0747389384330678	0.059904475617897	0.0451053660458547	0.0319046325577095	0.0212000008228581	0.0132334963884178	0.00776014655904793	0.00427485943220271	0.00221223036266666	0.00107546295048741	0.000491153398452125	0.000210714997878268	0	0	0	0	0	0	0	0	0
"sample.45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142344161182279	0.000341039325795372	0.000767583904681889	0.00162294518902251	0.00322357991412324	0.00601491679591322	0.0105433203430652	0.0173612813425845	0.0268560874671092	0.0390265629889329	0.0532763499299738	0.0683227306057985	0.0823099925575742	0.0931529267740329	0.0990369008520466	0.0989131820663318	0.0928042574621867	0.0817971593771559	0.067727514580705	0.0526803497800308	0.0384936201266129	0.0264232027596927	0.0170387901205473	0.0103216384972581	0.00587374556608518	0.0031400619108754	0.00157694986573419	0.00074396783066681	0.000329721314300236	0.000137276589980736	0	0	0	0	0	0	0
"sample.46"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203437145932916	0.000475376485896711	0.00104352229509798	0.00215190137760154	0.0041686898967111	0.00758635935528762	0.0129695177152235	0.0208291159461608	0.0314249389890819	0.0445384033216467	0.0592995556663874	0.0741694108884868	0.0871474762624193	0.0961925404915545	0.0997434922457219	0.0971592915957452	0.0889079720628701	0.0764282057307026	0.0617196164423973	0.0468219360907851	0.0333681486915653	0.0223393972605501	0.0140497108148829	0.00830079931350216	0.00460711484032089	0.00240212031760683	0.00117656810227585	0.000541372234904291	0.000234008418680927	0	0	0	0	0	0
"sample.47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287829705832866	0.000655972590999473	0.00140440500215016	0.00282459142854747	0.00533673331530155	0.00947222400535548	0.015793741075297	0.0247385740302607	0.0364016363053522	0.0503180433289358	0.0653406090306493	0.0797075034131923	0.0913422761589765	0.0983333981747825	0.099445894965356	0.0944776904822914	0.0843195482385135	0.0706942137368628	0.0556795941527373	0.0411969295081101	0.0286345413062018	0.0186970120388699	0.0114686098736181	0.00660854644377823	0.00357731932159286	0.00181913975466383	0.000869022490699986	0.000389989184254435	0.000164410936816671	0	0	0	0
"sample.48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182967995220297	0.000430764375501043	0.000952710660131623	0.00197942414997003	0.00386343223737832	0.00708376799668687	0.0122014642991551	0.0197431376272676	0.0300107595508723	0.0428542990996463	0.0574868352294147	0.0724434291040812	0.0857602805844751	0.0953739966081207	0.0996392306490287	0.0977884008271517	0.0901573041955566	0.0780856240670235	0.0635327784677557	0.0485602827320273	0.0348675280964883	0.0235189380025396	0.0149029021485809	0.00887116357848389	0.00496074518844455	0.00260597261200931	0.00128602487565022	0.000596191096890203	0.000259643944448289	0	0	0
"sample.49"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259643944448289	0.000596191096890203	0.00128602487565022	0.00260597261200931	0.00496074518844455	0.0088711635784839	0.0149029021485809	0.0235189380025396	0.0348675280964884	0.0485602827320273	0.0635327784677557	0.0780856240670235	0.0901573041955566	0.0977884008271517	0.0996392306490287	0.0953739966081207	0.0857602805844751	0.0724434291040812	0.0574868352294147	0.0428542990996463	0.0300107595508723	0.0197431376272676	0.0122014642991551	0.00708376799668687	0.00386343223737833	0.00197942414997003	0.000952710660131624	0.000430764375501043	0.000182967995220297	0
"sample.50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164410936816671	0.000389989184254435	0.000869022490699986	0.00181913975466383	0.00357731932159286	0.00660854644377823	0.0114686098736181	0.0186970120388699	0.0286345413062018	0.0411969295081101	0.0556795941527373	0.0706942137368628	0.0843195482385135	0.0944776904822914	0.099445894965356	0.0983333981747825	0.0913422761589765	0.0797075034131923	0.0653406090306493	0.0503180433289358	0.0364016363053522	0.0247385740302607	0.015793741075297	0.00947222400535548	0.00533673331530155	0.00282459142854747	0.00140440500215016	0.000655972590999473	0.000287829705832866
"sample.n1"	0.000592301381937427	0.00024825889129564	0.000343995784543329	0.00206365249642366	0.0036246447385004	0.00889389106280737	0.0124840020725943	0.0160134818568621	0.0260566010013512	0.0351841891903003	0.04971305421708	0.0655691793635611	0.0868716715005375	0.0928205188911745	0.0986381103621912	0.102499188922998	0.0930504540541647	0.07807414545204	0.0675899355179106	0.0528690963966882	0.0376808899236882	0.0262546942147703	0.0183380123742164	0.0121579842732556	0.0064025216732085	0.00357029692670856	0.00148968251010066	0.000769352568690698	0.000119332001984506	1.6860378415393e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n2"	0	0	0.000409322764415434	0.000735862315213326	0.00139669014325957	0.00325776160233294	0.00462968739175321	0.00764232927550055	0.0140653493105096	0.0226763170083196	0.0290818635786873	0.0454332176836549	0.0606263956598703	0.0772792531731435	0.0819742302167816	0.0962324119602589	0.10019506788581	0.0980122252757716	0.0875699898727618	0.0762044879862133	0.0594080120284162	0.0450682648709255	0.0343410119856544	0.0242045866647623	0.0139535269125783	0.00843428809047131	0.00418815432578152	0.00183849808301563	0.000817624987846072	0.000168158540744524	0.000155410405546418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n3"	0	0	0	0	0.000223781942436396	0.000607855857824544	0.00170529093221135	0.00273179302133912	0.00527058435257081	0.010565647983981	0.0159514336560933	0.0239844567473559	0.0355592055481864	0.0531096585413128	0.0683107580097693	0.0783954355977683	0.0890273723813872	0.0953505336594712	0.102190961610453	0.0912728249701444	0.0842156322711708	0.0741105318982617	0.052476377714008	0.0403697765101896	0.0305352902265207	0.0198576267094404	0.0116310586480456	0.00535653503422272	0.00388140674943518	0.0022731770253251	0.000644854852071069	0.00027101728652361	0.000119120262479881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n4"	0	0	0	0	0	0.000180581816350614	0.000304917341317561	0.000936402435980226	0.00122240283520202	0.00433583837775344	0.00692054398109496	0.0128747031424789	0.0182846528387208	0.0299811582331445	0.0449414832764598	0.0633804671227013	0.0755016812601095	0.0867004344004261	0.0938246688237045	0.0983190579672936	0.0940181886392536	0.0880497903436059	0.0746580514903128	0.0636006562630514	0.049742370457974	0.034760516111714	0.0232875246344923	0.015006515968586	0.00921992886346889	0.00472172667634483	0.00301227380269204	0.00124219937424038	0.000700563771049522	0.000270699750476307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n5"	0	0	0	0	0	0	0	0.000584836871797098	0.000415874947543065	0.00110217261142764	0.00285765443785249	0.00505988792798072	0.00833564625980399	0.0160506883924622	0.0237545163123915	0.0342755794554016	0.0528631264445983	0.0639283201531977	0.0792055176991953	0.0914881020447097	0.0991317389338949	0.0991262418462229	0.0918802115044704	0.0819307837934993	0.0747340675614114	0.0587940155965981	0.041371792061763	0.0294068924234529	0.0185201608125042	0.0130940567510497	0.00616658371727123	0.0037260073161182	0.00150678364855366	0.000480480395246401	4.78574520450695e-05	0.000160402627537533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n6"	0	0	0	0	0	0	0	0	0.000412934904682087	0.000319292364098451	0.000990722293574708	0.00228782968406764	0.0028896948094122	0.00570176698767361	0.00970235601080166	0.017618287825374	0.0278810668381583	0.0416015789358168	0.0532430581891339	0.069791679704076	0.0864504210639707	0.088797472841942	0.103704779845062	0.099035977141396	0.0965826340352068	0.0748017752652968	0.0664754543303107	0.0508474869820154	0.0369688793386685	0.0254621293691079	0.0151015417212804	0.0110052274879455	0.00597516882314542	0.00345937603942699	0.00195142832899301	0.000546147185782023	0.00039383165358032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n7"	0	0	0	0	0	0	0	0	0	0	0.00022811453006201	0.000814955218254127	0.00161443818831003	0.00278761481686568	0.00477154789420549	0.00786436120316033	0.0131855080295693	0.0214334551480509	0.0322541223278663	0.0489146210700586	0.0674086359064336	0.0788325630741042	0.086249021849821	0.0986713672173404	0.0968645801721289	0.0951393834962453	0.0892964466305518	0.072969185646729	0.0559024142155896	0.0462134610803029	0.0281180523114091	0.0225368968963164	0.0104578601023092	0.00980664964359549	0.00462870837989232	0.00171754435757809	0.000854576595204522	0.000410580501005294	5.33334970400262e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n8"	0	0	0	0	0	0	0	0	0	0	0	0.000145378913671058	0.000370584350591703	0.000745874192999905	0.00118344745441236	0.00327744531438294	0.00649688693644088	0.0105618492550849	0.017177759503531	0.0287094260456909	0.0424586568006698	0.0520943261781444	0.0711507258087954	0.0779554823125375	0.0941276735204131	0.09680687376772	0.0963864211833496	0.095212640058791	0.0795722415096589	0.0687698695706838	0.0520408588936576	0.0357018562830884	0.0277674507241407	0.0179561809259538	0.0114660434396625	0.00536735409676452	0.00376836051838109	0.00157740041188057	0.000531704604020133	0.000574246716784024	4.49807080977414e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000551812700085202	0.000409581803909657	0.000964912116973475	0.00265959538957187	0.00531154584590751	0.00674722094182376	0.0139240030356742	0.0191319850550937	0.0333724037074885	0.0406871573636953	0.055007508774965	0.0760595155158955	0.090203563328953	0.092423312936814	0.102330165524776	0.102200055890102	0.089761373913267	0.0770018298778319	0.0581608834772088	0.0454159144379239	0.0348719680988041	0.0221825081572084	0.0126144548150018	0.00738020949246996	0.00649619237415475	0.00240200933475739	0.00081790567283433	0.000404725783150653	0.000505684633657697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25510216201879e-05	0.000188963161871815	0.000959620888605191	0.00113438084035092	0.00250078517757092	0.00598155185155581	0.00978422843712803	0.0169547385428925	0.026634278193685	0.0384504622854349	0.0529381884110441	0.0683906357954815	0.0811819371095026	0.0945844518274035	0.0954790991581326	0.10058530772437	0.0957101422414338	0.077852886276531	0.0654877641882081	0.0565765502168688	0.0395249868455349	0.0271716010631594	0.0179561196947393	0.0114254925167426	0.00592007255036842	0.00365565246669741	0.00168280228650263	0.000758150802859986	0.000450048890408776	6.65495332949622e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
